SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/19/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001515","0.000604"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/20/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001689","0.000680"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/21/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001513","0.000600"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/22/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.0026","0.001040"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/23/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001924","0.000766"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/24/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.002001","0.000798"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/25/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.00231","0.000928"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/26/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001442","0.000583"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/27/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.00178","0.000708"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/28/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001699","0.000673"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/29/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001745","0.000695"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/30/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001456","0.000579"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/1/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.002544","0.001018"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/2/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.001666","0.000661"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/3/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.006691","0.002673"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/4/2024","d54686f0-77ff-43f3-9e7c-2099030d32a7","Azure DNS","All","All","Public Queries","0.00167","0.000662"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/5/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/6/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/7/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/8/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/9/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/10/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/11/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/12/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/13/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/14/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/15/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/16/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/17/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/18/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/19/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/20/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/21/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/22/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/23/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/24/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/25/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/26/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/27/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/28/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/29/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/30/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.033336","2.389536"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/1/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.032256","2.312112"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/2/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.032256","2.312112"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/3/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.032256","2.312112"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/4/2024","839c4a20-9584-42af-a885-2798d1f027ba","Storage","Standard SSD Managed Disks","BR South","E20 LRS Disk","0.030912","2.215774"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/5/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/6/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/7/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/8/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/9/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/10/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/11/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/12/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/13/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/14/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/15/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/16/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/17/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/18/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/19/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/20/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/21/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/22/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/23/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/24/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/25/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/26/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/27/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/28/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/29/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/30/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.166656","0.010008"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/1/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.16128","0.009672"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/2/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.16128","0.009672"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/3/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.16128","0.009672"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/4/2024","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.15456","0.009269"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/5/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.15646","0.028318"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/6/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.198549","0.035936"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/7/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.110518","0.020002"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/8/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.117832","0.021327"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/9/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.159468","0.028866"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/10/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.144574","0.026168"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/11/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.145672","0.026366"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/12/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.08469","0.015330"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/13/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.093285","0.016885"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/14/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.087566","0.015849"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/15/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.107819","0.019516"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/16/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.11215","0.020298"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/17/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.125006","0.022626"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/18/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.090131","0.016312"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/19/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.073947","0.013383"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/20/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.16636","0.030114"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/21/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.105046","0.019016"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/22/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.137514","0.024888"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/23/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.119009","0.021544"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/24/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.114261","0.020682"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/25/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.07237","0.013098"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/26/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.045651","0.008262"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/27/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.058633","0.010613"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/28/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.037169","0.006729"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/29/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.054583","0.009880"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","9/30/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.050006","0.009049"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/1/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.060413","0.010936"
"Microsoft Azure Sponsorship","0b1856f5-ffb1-4fb2-9b31-ebc3ddeacf68","10/2/2024","c089a13a-9dd0-44b5-aa9e-44a77bbd6788","Bandwidth","All","BR South","Standard Data Transfer Out","0.058232","0.010540"
